Tweet,Sentiment
"RT @Rui_MeirelesFCP: #L6Ncoronalucha 
Teodoro Garcia Egea: ""Todo lo que sea proteger a los mas vulnerables, estaremos alli ayudando en todo...",0.0
RT @TammyDevoll: It takes a special teacher to hear what a child cannot say [?]#AutismAcceptance #AutismAwareness #AutismAndCovid19 #Autism...,0.4019
"RT @marceelias: BREAKING: RNC spokesman Mike Reed tells @pamelafessler that in the wake of COVID-19, the @RNC will increase the amount it s...",0.3182
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
"RT @elEconomistaes: [?][?]Trabajo planea alargar los ERTE de fuerza mayor en el turismo y la hosteleria #Covid_19 #coronavirus 

https://t.co/...",0.0
"RT @joe_keery: I Have Corona Virus, I'm Going To Meet Juice WRLD Now.",0.0
"Covid nao e nada, perto dos podres poderes!",0.0
"RT @alaska_doctor: Conclusiones de las primeras autopsias realizadas en Italia a fallecidos por Covid-19
Gran sorpresa, el tema no es respi...",-0.296
RT @quickslanding: This Democrats pork attached to Coronavirus payroll bill to help businesses and workers is a disgrace to congress. 9 bil...,-0.128
El mundo ahora conoce que invertir en salud es prioridad(espero). Coronavirus: como el mundo desaprovecho la oportu... https://t.co/Rs15fl5upc,0.0
"@beatamk plusa to Wy chcecie, ale na wyniku testu na COVID-19 u Polakow po wyborach.",-0.5574
RT @PhylisiahK: Covid-19 is a Virus from China. Whether it originated from eating of Bats by the Chinese race or from a Chinese lab is anot...,0.0
RT @paulmcj: My dad passed from COVID this morning. Fuck @BorisJohnson for not taking it seriously. Fuck @MattHancock for screwing the NHS....,-0.8117
"RT @David__Osland: As a qualified doctor, Labour MP Rosena Allin-Khan has responded to the coronavirus crisis by going back to work at her...",-0.6249
RT @wbz: Let's step up for the heroes on the front lines and those hit hardest by the coronavirus. Join @DanaFarber and #WBZ in a #Patriots...,0.6705
"RT @soy_desert: Que dia a dia, tanto Francia como Inglaterra se esten acercando al num de infecciones y muertes por covid, tambien es culpa...",0.0
RT @RachelBarkow: Can the media please ask Gov Cuomo why the conservative governor of Arkansas is doing more to address the crisis of COVID...,-0.4215
"RT @eaeldl: Mail d'1 collegue ce matin:""le papa de C. et K. m'informe qu'ils sont places en #40taine car la maman testee #covid+"". Ils ont...",0.0
"RT @narendramodi: Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses...",0.0772
"RT @NigeriaNewsdesk: Iran death toll from new coronavirus outbreak rises to 5,209 https://t.co/BIQHn5PDeq",-0.5994
RT @Zwelinzima1: See how a rude and probably racist lady is jumping on the anti China racism bandwagon! Disgusting! #coronavirus https://t....,-0.9544
"RT @Trump2Usa: @RealSaavedra Monday March 9th, Joe Biden held a rally. Did your activist ass ask him about if they helped spread the corona...",-0.5423
"RT @no_silenced: Illinois Dems' $41 Billion Demand Includes $10 Billion Pension Bailout That Has Nothing To Do With Coronavirus

Why are De...",-0.2263
RT @dmartinezpr: La teoria que relaciona 5G y coronavirus es una absoluta basura https://t.co/iQjKWBlNjC via @nobbot,0.0
Ghana is surely the African continent's most advanced in thinking of ways of managing coronavirus crisis - South Af... https://t.co/couPbotJFV,0.024
"RT @inezpdl: These are PHILIPPINE ISLANDS

China lied about COVID-19,destroyed coral reefs in the Philippines, sank a Vietnamese vessel a f...",-0.3818
"RT @RepLeeZeldin: While @realDonaldTrump believes the enemy is coronavirus, @SpeakerPelosi believes the enemy is Pres Trump. In order to de...",-0.7906
"RT @DenaBahrin: I honestly hope as long as there are still covid cases, the pkp should just extend. Tp tulah tu, i dah mula emosi tak tentu...",0.765
"RT @LadyKAComics: I[?] this
#5GKILLS #5GCoronavirus #5GWei Xian  #5Gvirus #An Bei hayamero #An Bei nomasuku 2Mei deRi Ben Ren Jiu eruka. huzakenna",0.0
"RT @afneil: As the world grapples with Covid-19, do they really think people care what media they deal with? Their solipsism is amazing. Ca...",0.8055
Vivere al tempo del covid: un questionario per i giovani https://t.co/AlQ4m5RROf,0.0
RT @jdoriajr: Minha solidariedade aos familiares das 1.015 pessoas que perderam suas vidas infectadas pelo coronavirus em Sao Paulo. Ao lon...,0.0
RT @TapasBa430: We need more initiatives like I-PAC's #OndrinaivomVaa! The COVID-19 pandemic has inflicted immense hardship and agony on pe...,-0.3846
"RT @WajahatAli: A friend, a frontline physician helping #COVID19 patients, texted me: ""All I've done today is pronounce people dead and cal...",0.0258
"RT @cjwerleman: COVID-19 marks the official start of Apartheid India!

Hospitals are creating separate wards for Muslims and Hindus.

#Apar...",0.3595
RT @Nelsaraquel: @Nicolas54827676 @minescandia Sumario en el Maule por muerte de  mas joven por covid-19: Se le detecto ya fallecida y nadi...,0.0
"RT @MSNBC: ""Anyone can have an opinion, not anyone can have their own facts. Facts are facts,"" says NY Gov. Cuomo. ""Some people say coronav...",0.0
"RT @RealSaavedra: Fox News anchor Bret Baier on China's coronavirus response: ""They cut down travel from Wuhan internally but left the inte...",-0.1406
@weijia Even my little town in a rural area has 2 covid19 testing sites. Setup by the governor and the state health... https://t.co/QhjNOsG9P2,0.0
@prezydentpl  powiedz co sie dzieje w ZK bo Polskie rodziny czekaja na raport od miesiaca . Zaklady karne w Covidzi... https://t.co/tzWEAsOGyT,0.0
Joliet buses are covid carriers. People are forced to sit 2 feet apart sometimes over 1/3 bus is blocked off when d... https://t.co/vdOEZCZ1bi,-0.6249
I nominate my sister Kathy-she has been working Non-Stop-As a Medical Technologist-Running Test For COVID-19 4-The-... https://t.co/texBtTijds,0.0
"RT @ResisterSis20: Her name was Skylar.

She was 5 years old, and a joyous child.

She was the first child n Michigan to die from #Covid19....",0.0516
RT @htTweets: Chinese companies are expected to send about 20 planeloads of Covid-19-related medical supplies to India over the next one we...,0.0
"RT @Reporte_Indigo: Antes de comenzar la pandemia del #COVID19, en Mexico ya existian problemas serios con la falta de empleos. Conoce #EnP...",0.0
RT @AldoSterone111: L'Allemagne vient d'envoyer une facture de 130 milliards d'Euros a la Chine pour les degats du Covid-19 https://t.co/yg...,0.0
"RT @KTHopkins: Thank you for all those sharing stories of empty wards, empty #COVID wards and nursing staff being set menial tasks to fill...",0.4019
April 20 1918:  Tracing a Typhoid Carrier (Update in a Covid-19 World) https://t.co/gyueJRQ6nK via @CaptDocMike,0.0
"RT @TheCanaryUK: Lab-based coronavirus test 'can produce 46,000 results a day'.

https://t.co/oE8C181uSc",0.0
RT @ahddrv: Disabled people left off coronavirus vulnerable list go without food https://t.co/LMXQ7ybhsn,-0.2263
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @AFPgraphics: Reclaim the streets: as humans leave the streets empty due to COVID-19 restrictions, wildlife enthusiasts see a rare oppor...",0.1027
RT @CNT_genere: Un 30% de bars i restaurants de Barcelona no tornaran a obrir quan passi la Covid-19 https://t.co/ceYLp7PeA6,-0.296
"RT @Magman55: @YardleyShooting FFS man give Boris a break.
Get yourself a dose of covid 19, get admitted to intensive care then when and if...",-0.2342
Te recomiendo que no te pierdas esta entrevista a @dlacalle en The Impact sobre #COVID19 https://t.co/zqR9iZdhGM,-0.296
Kuzenlerim icin ozel hastanede covid-19 tedavisi icin toplam 45.000 tl para alindi. CB dile getirdigi ucretsiz teda... https://t.co/LqunoK0obJ,0.0
"RT @MarcZenn: Two nurses, who have witnessed first hand the toll Covid  is taking in Colorado, stood up and peacefully counter protested. H...",0.7269
"RT @gergerliogluof: Yurdun her yerinden cezaevlerindeki Covid19(+) vakalari geliyor

Afyon cezaevinde 2 IKM'de Covid 19 (+), birinin adi H....",0.0
RT @LaneWarmbrod: How can we improve mass vaccination for #COVID19 once we have a vaccine? Alternative administration with new technologies...,0.4404
"RT @L_Lanzone: https://t.co/0gjAoNmMUO

A proposito di #scuolechiuse 
#COVID19italia",0.0
El coronavirus podria afectar tambien el cerebro https://t.co/QTrSlI8JrC,0.0
"RT @ASlavitt: BREAKING: In the face of Coronavirus, 15 health care leaders and I have published an open letter in @USATODAY with an urgent,...",0.6124
"RT @cioccolanti: I'd like to remind you before news of coronavirus dies down and we return to other pressing news... 

The Climate always c...",0.3612
"RT @MaziNnamdiKanu: In my next #CoronaVirus update, I will continue to expose how Nigeria has no President but a cabal @NGRPresident destro...",-0.2263
"RT @Valdecirdelecl1: Acreditem eles nao vao parar com a cortina de fumaca chamada ""CORONAVIRUS""

Ate q o golpe se confirme

#EuApoioBolsona...",0.0
RT @vicderbyshire: Last week businessman John Callow came on air to say he was turned down by his bank for a gov coronavirus loan because h...,0.0
"@SwissAmbKenya @SpiceFMKE Balozi, I liked how you brought out the seriousness of the #COVID19 pandemic but still sh... https://t.co/0XYsd4ryrl",0.2023
"RT @The__classy: Me: I wish the weekend's were longer

Corona: Say no more.",0.128
".@realDonaldTrump 

New research study reveals that COVID-19 attacks hemoglobin in red blood cells, rendering it in... https://t.co/qQfkHFLxm5",-0.4404
"RT @missrmbrennan: Testing in a Boston homeless shelter revealed 146 people were positive for Covid-19, all were considered to be asymptoma...",0.5574
RT @JamesHasson20: That mainstream outlets have given Chris Cuomo a pass for violating quarantine ***after testing positive with coronaviru...,0.0258
RT @DipRonderos: Estamos al aire en @primerapagina por @globovision: Frente a la incompetencia de @DanteRivasQ ante el #COVID19 en #NuevaE...,0.0
"RT @Muzaffer_Hyder: Her loved one died after the USA failed to test for #coronavirus. She says, ""it's like they want it to spread""... I've...",-0.0516
"RT @gail_greenburn: The Coronavirus Job Retention Scheme HMRC portal opened this morning for employers to input their claim.

Don't forget,...",0.1695
RT @Sedeafor_david: Protect yourself and others to curb the spread of Covid-19... Wear a Quality Nose Mask.. Carefully crafted to protect y...,0.6908
"RT @caixadoremedios: Morrer por Covid-19 e solitario. A partir do momento que voce der entrada no hospital nao vera mais a sua familia. 

N...",-0.296
"Grand World ""thanh pho khong ngu"" dua Phu Quoc but pha tro lai sau dich Covid-19

https://t.co/sr5vxTnSFQ",0.25
RT @thephilharmonik: For all those voting for Trump in November...I hope you catch Covid when the hospitals are full.,0.4404
"RT @AP: Reports of silent coronavirus infections have come from a homeless shelter in Boston, a U.S. Navy aircraft carrier, pregnant women...",0.0
"RT @Youssef_Hindi: Voici la version courte de mon analyse globale de la crise du #coronavirus. La version longue a ete publiee, sous forme...",0.0
RT @AdityaRajKaul: 53 journalists in #Mumbai have tested positive for #CoronaVirus. I request Editors Guild of India Chief @ShekharGupta &amp;...,0.5574
We are pleased that the authorities charged with Covid-19 enforcement have approved a model and venue for weddings... https://t.co/RabHz3CiEr,0.5994
RT @boluism: Bolu Valiligi Il Saglik Mudurlugu'ne bagli Yenicaga Ilce Devlet Hastanemize COVID-19 nedeniyle cihaz ve tefrisat bagisinda bul...,0.0
"RT @masumlaravuslat: Izmir BUCA KAPALI CIK 

Covid -19 pozitif cikan mahkumlar var..

61 kisi karantina altina alindi..

Savcilik da bu...",0.0
"RT @seemay: Black flag protests in Israel, complete with physical distancing, against anti-democratic moves of Netanyahu, using Covid as th...",-0.2263
"RT @hmtreasury: ""The furlough scheme has been a godsend."" 
Hear from @JamesTCobbler on how the #Coronavirus Job Retention Scheme has helped...",0.5859
A rejection of the MP's PS10000 corona virus 'working from home' allowance. https://t.co/rIlzJOaD8n via @UKChange,-0.5423
"RT @narendramodi: Spoke on phone with H.E. President @ibusolih about the COVID-19 pandemic, and the health and economic challenges it poses...",0.0772
"RT @laydgeur: J'ai vu passer des correlations bien foireuses entre les deces Covid-19 et le port de masque ou l'usage de chloroquine, du co...",0.0
Truques para limpar e desinfetar a casa - valem ouro no combate ao novo coronavirus https://t.co/Aq3M0wdjFC,-0.296
"RT @BardsOfWar: YouTube shaping reality.

The new COVID-19 China Virus rules on YouTube prevent channels from monetizing their videos if th...",0.0258
"RT @chicagotribune: Long before the coronavirus crisis, state education officials urged districts to plan for remote learning in case of an...",-0.6249
RT @NaiSarcastica: Vendo diciendo desde hace dias que Margarita esta minada de contagiados de Corona virus y la gente me ataco por ello y h...,0.0
Bravo to both @billmaher and @DanCrenshawTX for having a respectful discussion/debate on #coronavirus Only wish mor... https://t.co/7v7sThBMMA,0.6908
"RT @caixadoremedios: Morrer por Covid-19 e solitario. A partir do momento que voce der entrada no hospital nao vera mais a sua familia. 

N...",-0.296
"RT @AnsaMarche: Coronavirus: Osservatorio Salute, Marche a zero casi a fine giugno. Stima regionale su azzeramento contagi https://t.co/BuL...",0.2023
"RT @ibrahimkaragul: Salgin (COVID-19) en guclu ulkelerin saglik sistemini cokertirken, 

Turkiye Avrupa'nin en buyuk hastanesini aciyor....",0.0
"EUA detecta una ""festa del coronavirus"" per exposar-se al contagi i esdevenir immune https://t.co/nOg2rKLhLP",0.296
"RT @Ak_jinbts: In honor of Seokjin to celebrate his 10000th day today we are donating 10,000 Won (8.15 USD) to WHO covid global fund under...",0.891
"RT @CNN: TV host Piers Morgan says President Trump has turned his White House coronavirus briefings into ""a self-aggrandizing, self-justify...",0.0
"RT @_kRaay: Cutting through the noise on 'dating during coronavirus' with this one. It's more than just people's stories, it's about human...",-0.128
"RT @RealSaavedra: Are you stupid or just a liar?

The U.S. only had 100 coronavirus cases before March 1

The U.S. has now tested well over...",-0.6808
"RT @ilker_satana: Kutsal Ramazan ayi Corona Virus'e gore degiskenlik arzetmez efendim. 
Kendi kendinize din uydurmayin.! 

Orucunu tutan tu...",0.0
"RT @IESSHStoDomingo: #IESSJuntosPodemos | Hemos dado de alta a nuestro primer paciente con #COVID19, despues de 16 dias en la Unidad de Cui...",0.0
RT @cadamo3: More testing will give us a better picture of the coronavirus spread and its slowdown https://t.co/VIwDyCprND,0.4404
"RT @H2Europe: With the #coronavirus pandemic and the shutdown of big parts of the European economy, the 2x40GW #GreenHydrogen Initiative ca...",0.0
"RT @Kris_Sacrebleu: THIS IS AN EXCELLENT READ:

US's global reputation hits rock-bottom over Trump's coronavirus response | US news | The G...",0.6633
"RT @piperivas: Asi se toma el hisopado nasofaringeo, examen que detecta el #COVID19.
Digo, por si tienen ganas de irse a meter al mall u o...",0.0
"RT @michaelglasper: ""Give me liberty or give me Covid-19"" is a banner I saw this morning.

Fair enough; Covid-19 it is then.",0.6908
